City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Pune,2021-03-13,49.3,63.39,29.58,25.36,21.13,54.93,1.33,35.22,63.0,Satisfactory
Pune,2021-03-14,54.0,69.43,32.4,27.77,23.14,41.5,1.14,38.57,69.0,Satisfactory
Pune,2021-03-15,50.66,65.135,30.395,26.049999999999997,21.71,47.11,1.2799999999999998,36.185,65.0,Satisfactory
Pune,2021-03-16,47.32,60.84,28.39,24.33,20.28,52.72,1.42,33.8,61.0,Satisfactory
Pune,2021-03-17,51.6,66.34,30.96,26.53,22.11,57.49,1.25,36.85,66.0,Satisfactory
Pune,2021-03-18,45.59,60.31,28.14,24.12,20.1,52.27,1.21,33.51,60.0,Satisfactory
Pune,2021-03-19,36.59,51.45,24.01,20.58,17.15,44.59,1.36,28.58,51.0,Satisfactory
Pune,2021-03-20,30.98,43.57,20.33,17.43,14.52,37.76,0.98,24.23,44.0,Good
Pune,2021-03-21,33.975,47.78,22.295,19.11,15.924999999999999,41.405,1.085,26.555,48.0,Good
Pune,2021-03-22,36.97,51.99,24.26,20.79,17.33,45.05,1.19,28.88,52.0,Satisfactory
Pune,2021-03-23,38.18,53.69,25.06,21.48,17.9,46.52,1.12,29.83,54.0,Satisfactory
Pune,2021-03-24,40.35,56.74,26.48,22.69,18.91,49.17,1.23,31.52,57.0,Satisfactory
Pune,2021-03-25,33.86,47.61,22.22,19.04,15.87,41.26,1.25,26.45,48.0,Good
Pune,2021-03-26,40.78,57.33,26.76,22.94,19.11,49.69,1.23,31.86,57.0,Satisfactory
Pune,2021-03-27,56.15,78.96,36.85,31.58,26.32,68.43,1.06,43.87,79.0,Satisfactory
Pune,2021-03-28,47.28666666666666,66.49666666666667,31.033333333333335,26.596666666666664,22.166666666666668,57.62666666666667,1.1466666666666667,36.94333333333333,66.0,Satisfactory
Pune,2021-03-29,38.42333333333333,54.03333333333333,25.21666666666667,21.61333333333333,18.013333333333335,46.82333333333334,1.2333333333333334,30.016666666666666,54.0,Satisfactory
Pune,2021-03-30,29.56,41.57,19.4,16.63,13.86,36.02,1.32,23.09,42.0,Good
Pune,2021-03-31,20.03,28.16,13.14,11.27,9.39,24.41,1.24,15.65,28.0,Good
Pune,2021-04-01,22.66,31.87,14.87,12.75,10.62,27.62,0.98,17.71,32.0,Good
Pune,2021-04-02,41.99,59.05,27.55,23.62,19.68,51.17,1.41,32.8,59.0,Satisfactory
Pune,2021-04-03,36.58,51.45,24.01,20.58,17.15,44.59,1.22,28.58,51.0,Satisfactory
Pune,2021-04-04,29.83,41.95,19.58,16.78,13.98,36.36,1.26,23.31,42.0,Good
Pune,2021-04-05,37.11,52.19,24.36,20.88,17.4,45.23,1.36,29.0,52.0,Satisfactory
Pune,2021-04-06,44.16,62.1,28.98,24.84,20.7,53.82,1.39,34.5,62.0,Satisfactory
Pune,2021-04-07,29.76,41.85,19.53,16.74,13.95,36.24,1.56,23.25,42.0,Good
Pune,2021-04-08,37.58,52.84,24.66,21.14,17.61,45.8,1.36,29.36,53.0,Satisfactory
Pune,2021-04-09,28.01,39.39,18.26,15.65,13.13,33.86,1.5,21.73,39.0,Good
Pune,2021-04-10,29.873333333333335,34.59,19.523333333333333,16.733333333333334,14.003333333333334,36.223333333333336,1.4366666666666668,23.236666666666668,36.0,Good
Pune,2021-04-11,31.736666666666668,29.79,20.78666666666667,17.816666666666666,14.876666666666667,38.586666666666666,1.3733333333333333,24.743333333333332,39.0,Good
Pune,2021-04-12,33.6,24.99,22.05,18.9,15.75,40.95,1.31,26.25,41.0,Good
Pune,2021-04-13,27.30666666666667,28.48,17.92,15.36,12.8,33.28,1.3833333333333333,21.333333333333332,33.0,Good
Pune,2021-04-14,21.013333333333335,27.8,13.790000000000001,11.82,9.850000000000001,25.61,1.4566666666666668,16.416666666666664,28.0,Good
Pune,2021-04-15,14.72,21.79,9.66,8.28,6.9,17.94,1.53,11.5,22.0,Good
Pune,2021-04-16,14.4,20.795,9.45,8.1,6.75,17.55,1.54,11.25,21.0,Good
Pune,2021-04-17,14.08,19.8,9.24,7.92,6.6,17.16,1.55,11.0,20.0,Good
Pune,2021-04-18,16.465,23.525,10.89,10.025,7.7749999999999995,20.875,1.48,13.21,24.0,Good
Pune,2021-04-19,18.85,27.25,12.54,12.13,8.95,24.59,1.41,15.42,27.0,Good
Pune,2021-04-20,19.07,26.82,12.51,10.73,8.94,23.24,1.29,14.9,27.0,Good
Pune,2021-04-21,19.705,27.71,12.93,11.085,9.235,24.015,1.365,15.395,28.0,Good
Pune,2021-04-22,20.34,28.6,13.35,11.44,9.53,24.79,1.44,15.89,29.0,Good
Pune,2021-04-23,18.69,26.29,12.27,10.52,8.76,22.78,1.28,14.6,26.0,Good
Pune,2021-04-24,18.59,26.15,12.2,10.46,8.72,22.65,1.3,14.53,26.0,Good
Pune,2021-04-25,20.39,28.67,13.38,11.47,9.56,24.85,1.32,15.93,29.0,Good
Pune,2021-04-26,23.22,32.65,15.24,13.06,10.88,28.3,1.32,18.14,33.0,Good
Pune,2021-04-27,22.87451612903226,32.16451612903226,15.013225806451613,12.865806451612904,10.718387096774194,27.85258064516129,1.3183870967741935,17.870322580645162,32.0,Good
Pune,2021-04-28,22.529032258064515,31.679032258064513,14.786451612903226,12.671612903225807,10.556774193548387,27.40516129032258,1.3167741935483872,17.600645161290323,32.0,Good
Pune,2021-04-29,22.183548387096774,31.193548387096772,14.55967741935484,12.47741935483871,10.395161290322582,26.95774193548387,1.3151612903225807,17.330967741935485,31.0,Good
Pune,2021-04-30,21.83806451612903,30.70806451612903,14.332903225806453,12.283225806451613,10.233548387096775,26.510322580645163,1.3135483870967744,17.061290322580646,31.0,Good
Pune,2021-05-01,21.49258064516129,30.22258064516129,14.106129032258064,12.089032258064517,10.071935483870968,26.06290322580645,1.3119354838709678,16.791612903225808,30.0,Good
Pune,2021-05-02,21.147096774193546,29.737096774193546,13.879354838709677,11.894838709677419,9.910322580645161,25.615483870967743,1.3103225806451613,16.52193548387097,30.0,Good
Pune,2021-05-03,20.801612903225806,29.251612903225805,13.65258064516129,11.700645161290323,9.748709677419356,25.168064516129032,1.308709677419355,16.25225806451613,29.0,Good
Pune,2021-05-04,20.456129032258062,28.766129032258064,13.425806451612903,11.506451612903227,9.587096774193549,24.720645161290324,1.3070967741935484,15.98258064516129,29.0,Good
Pune,2021-05-05,20.11064516129032,28.280645161290323,13.199032258064516,11.31225806451613,9.425483870967742,24.273225806451613,1.3054838709677419,15.712903225806452,28.0,Good
Pune,2021-05-06,19.76516129032258,27.79516129032258,12.97225806451613,11.118064516129033,9.263870967741935,23.825806451612905,1.3038709677419356,15.443225806451613,28.0,Good
Pune,2021-05-07,19.419677419354837,27.309677419354838,12.745483870967742,10.923870967741935,9.10225806451613,23.378387096774194,1.302258064516129,15.173548387096774,27.0,Good
Pune,2021-05-08,19.074193548387097,26.824193548387097,12.518709677419356,10.72967741935484,8.940645161290323,22.930967741935483,1.3006451612903227,14.903870967741936,27.0,Good
Pune,2021-05-09,18.728709677419353,26.338709677419352,12.291935483870969,10.535483870967742,8.779032258064516,22.483548387096775,1.2990322580645162,14.634193548387097,26.0,Good
Pune,2021-05-10,18.383225806451613,25.85322580645161,12.065161290322582,10.341290322580646,8.61741935483871,22.036129032258064,1.2974193548387096,14.364516129032259,26.0,Good
Pune,2021-05-11,18.037741935483872,25.36774193548387,11.838387096774195,10.14709677419355,8.455806451612904,21.588709677419356,1.2958064516129033,14.094838709677418,25.0,Good
Pune,2021-05-12,17.69225806451613,24.88225806451613,11.611612903225808,9.952903225806452,8.294193548387097,21.141290322580645,1.2941935483870968,13.82516129032258,25.0,Good
Pune,2021-05-13,17.346774193548384,24.39677419354839,11.384838709677421,9.758709677419354,8.13258064516129,20.693870967741937,1.2925806451612905,13.555483870967741,24.0,Good
Pune,2021-05-14,17.001290322580644,23.911290322580644,11.158064516129034,9.564516129032258,7.970967741935484,20.246451612903225,1.290967741935484,13.285806451612903,24.0,Good
Pune,2021-05-15,16.655806451612904,23.425806451612903,10.931290322580645,9.370322580645162,7.809354838709678,19.799032258064514,1.2893548387096774,13.016129032258064,23.0,Good
Pune,2021-05-16,16.31032258064516,22.94032258064516,10.704516129032259,9.176129032258064,7.647741935483872,19.351612903225806,1.287741935483871,12.746451612903225,23.0,Good
Pune,2021-05-17,15.96483870967742,22.454838709677418,10.477741935483872,8.981935483870968,7.486129032258065,18.9041935483871,1.2861290322580645,12.476774193548387,22.0,Good
Pune,2021-05-18,15.619354838709677,21.969354838709677,10.250967741935485,8.787741935483872,7.324516129032258,18.456774193548387,1.2845161290322582,12.207096774193548,22.0,Good
Pune,2021-05-19,15.273870967741935,21.483870967741936,10.024193548387098,8.593548387096774,7.162903225806452,18.009354838709676,1.2829032258064517,11.93741935483871,21.0,Good
Pune,2021-05-20,14.928387096774193,20.998387096774195,9.797419354838711,8.399354838709677,7.001290322580645,17.56193548387097,1.2812903225806451,11.667741935483871,21.0,Good
Pune,2021-05-21,14.58290322580645,20.512903225806454,9.570645161290322,8.20516129032258,6.839677419354839,17.11451612903226,1.2796774193548388,11.398064516129033,21.0,Good
Pune,2021-05-22,14.237419354838709,20.02741935483871,9.343870967741935,8.010967741935485,6.678064516129032,16.66709677419355,1.2780645161290323,11.128387096774194,20.0,Good
Pune,2021-05-23,13.891935483870967,19.54193548387097,9.117096774193548,7.816774193548387,6.516451612903226,16.219677419354838,1.2764516129032257,10.858709677419355,20.0,Good
Pune,2021-05-24,13.546451612903226,19.056451612903224,8.890322580645162,7.622580645161291,6.354838709677419,15.772258064516128,1.2748387096774194,10.589032258064517,19.0,Good
Pune,2021-05-25,13.200967741935484,18.570967741935483,8.663548387096775,7.428387096774194,6.193225806451613,15.324838709677419,1.2732258064516129,10.319354838709678,19.0,Good
Pune,2021-05-26,12.855483870967742,18.085483870967742,8.436774193548388,7.234193548387097,6.031612903225806,14.87741935483871,1.2716129032258066,10.049677419354838,18.0,Good
Pune,2021-05-27,12.51,17.6,8.21,7.04,5.87,14.43,1.27,9.78,18.0,Good
Pune,2021-05-28,11.75,16.52,7.71,6.61,5.51,14.32,1.21,9.18,17.0,Good
Pune,2021-05-29,11.34,15.94,7.44,6.38,5.31,13.82,1.1,8.86,16.0,Good
Pune,2021-05-30,9.483333333333333,13.333333333333332,6.223333333333334,5.336666666666667,4.4399999999999995,11.553333333333333,1.1300000000000001,7.409999999999999,13.0,Good
Pune,2021-05-31,7.626666666666667,10.726666666666667,5.006666666666667,4.293333333333333,3.5700000000000003,9.286666666666665,1.16,5.959999999999999,11.0,Good
Pune,2021-06-01,5.77,8.12,3.79,3.25,2.7,7.02,1.19,4.51,8.0,Good
Pune,2021-06-02,4.9,6.89,3.22,2.76,2.3,5.97,1.14,3.83,7.0,Good
Pune,2021-06-03,8.29,11.65,5.44,4.66,3.88,10.1,1.13,6.48,12.0,Good
Pune,2021-06-04,4.83,6.8,3.17,2.72,2.27,5.89,1.1,3.78,7.0,Good
Pune,2021-06-05,14.4,20.25,9.45,8.1,6.75,17.55,1.07,11.25,20.0,Good
Pune,2021-06-06,11.77,16.555,7.725,6.619999999999999,5.52,14.345,1.0950000000000002,9.195,17.0,Good
Pune,2021-06-07,9.14,12.86,6.0,5.14,4.29,11.14,1.12,7.14,13.0,Good
Pune,2021-06-08,6.21,8.74,4.08,3.49,2.91,7.57,1.06,4.85,9.0,Good
Pune,2021-06-09,2.9,4.08,1.91,1.63,1.36,3.32,0.96,2.27,4.0,Good
Pune,2021-06-10,6.56,10.51,3.38,2.89,2.41,6.27,1.02,4.56,11.0,Good
Pune,2021-06-11,5.55,9.25,2.59,2.22,1.85,4.41,1.02,3.7,9.0,Good
Pune,2021-06-12,4.64,7.73,2.16,1.85,1.55,3.93,1.05,3.09,8.0,Good
Pune,2021-06-13,5.31,8.84,2.48,2.12,1.77,4.5,1.07,3.54,9.0,Good
Pune,2021-06-14,13.06,21.76,7.15,6.28,4.55,13.14,1.1,9.59,22.0,Good
Pune,2021-06-15,12.82,21.37,7.26,6.41,4.49,13.68,1.06,9.62,21.0,Good
Pune,2021-06-16,12.64,21.07,7.16,6.32,4.43,13.49,1.02,9.48,21.0,Good
Pune,2021-06-17,13.17,21.95,7.46,6.59,4.61,14.05,0.96,9.88,22.0,Good
Pune,2021-06-18,16.2,27.0,9.18,8.1,5.67,17.28,1.02,12.15,27.0,Good
Pune,2021-06-19,17.3,28.84,9.81,8.65,6.06,18.46,1.03,12.98,29.0,Good
Pune,2021-06-20,35.42,59.04,20.07,17.71,12.4,37.78,1.07,26.56,59.0,Satisfactory
Pune,2021-06-21,42.04,70.07,23.82,21.01,14.71,44.83,1.12,31.52,70.0,Satisfactory
Pune,2021-06-22,34.85,58.08,19.75,17.43,12.2,37.18,1.07,26.14,58.0,Satisfactory
Pune,2021-06-23,29.67,49.46,16.82,14.84,10.39,31.66,1.04,22.26,49.0,Good
Pune,2021-06-24,23.86,39.77,13.52,11.93,8.35,25.41,0.97,17.9,40.0,Good
Pune,2021-06-25,15.45,25.75,8.75,7.72,5.41,16.42,0.96,11.59,26.0,Good
Pune,2021-06-26,20.99,34.99,11.9,10.5,7.35,22.39,1.05,15.74,35.0,Good
Pune,2021-06-27,15.63,26.05,8.86,7.81,5.47,16.67,0.98,11.72,26.0,Good
Pune,2021-06-28,13.35,22.25,7.56,6.67,4.67,14.24,1.04,10.01,22.0,Good
Pune,2021-06-29,6.67,11.12,3.78,3.34,2.34,7.11,1.02,5.0,11.0,Good
Pune,2021-06-30,13.04,21.74,7.39,6.52,4.57,13.9,1.14,9.78,22.0,Good
Pune,2021-07-01,18.78,31.3,10.64,9.39,6.57,20.03,1.04,14.09,31.0,Good
Pune,2021-07-02,19.08,31.8,10.81,9.54,6.68,20.35,1.08,14.31,32.0,Good
Pune,2021-07-03,16.58,27.64,9.4,8.29,5.8,17.69,1.02,12.44,28.0,Good
Pune,2021-07-04,20.225,33.71,11.465,10.114999999999998,7.074999999999999,21.57,1.1099999999999999,15.169999999999998,34.0,Good
Pune,2021-07-05,23.87,39.78,13.53,11.94,8.35,25.45,1.2,17.9,40.0,Good
Pune,2021-07-06,25.43,42.37,14.41,12.71,8.9,27.12,1.12,19.07,42.0,Good
Pune,2021-07-07,25.39,42.32,14.39,12.7,8.89,27.09,1.12,19.05,42.0,Good
Pune,2021-07-08,15.59,25.98,8.83,7.79,5.46,16.63,1.03,11.69,26.0,Good
Pune,2021-07-09,20.17,33.62,11.43,10.09,7.06,21.52,0.97,15.13,34.0,Good
Pune,2021-07-10,13.55,22.58,7.68,6.77,4.74,14.45,0.95,10.16,23.0,Good
Pune,2021-07-11,8.88,14.81,5.03,4.44,3.11,9.48,0.93,6.66,15.0,Good
Pune,2021-07-12,9.276000000000002,17.236666666666668,5.254666666666667,4.638000000000001,3.2486666666666664,9.902000000000001,0.9286666666666668,6.956666666666667,17.0,Good
Pune,2021-07-13,9.672,19.663333333333334,5.479333333333334,4.836,3.3873333333333333,10.324,0.9273333333333333,7.253333333333334,20.0,Good
Pune,2021-07-14,10.068000000000001,22.09,5.704000000000001,5.034000000000001,3.526,10.746,0.926,7.55,22.0,Good
Pune,2021-07-15,10.464,22.3075,5.9286666666666665,5.232,3.6646666666666667,11.168000000000001,0.9246666666666667,7.846666666666667,22.0,Good
Pune,2021-07-16,10.860000000000001,22.525,6.153333333333334,5.430000000000001,3.8033333333333332,11.59,0.9233333333333333,8.143333333333333,23.0,Good
Pune,2021-07-17,11.256,22.7425,6.378,5.628,3.942,12.012,0.922,8.44,23.0,Good
Pune,2021-07-18,11.652000000000001,22.96,6.602666666666667,5.8260000000000005,4.080666666666667,12.434000000000001,0.9206666666666667,8.736666666666666,23.0,Good
Pune,2021-07-19,12.048,23.1775,6.827333333333334,6.024,4.219333333333333,12.856,0.9193333333333333,9.033333333333333,23.0,Good
Pune,2021-07-20,12.444,23.395,7.0520000000000005,6.222,4.3580000000000005,13.278,0.918,9.33,23.0,Good
Pune,2021-07-21,12.84,23.6125,7.276666666666667,6.42,4.496666666666667,13.7,0.9166666666666667,9.626666666666667,24.0,Good
Pune,2021-07-22,13.236,23.83,7.501333333333333,6.618,4.6353333333333335,14.122,0.9153333333333333,9.923333333333332,24.0,Good
Pune,2021-07-23,13.632000000000001,24.0475,7.726000000000001,6.816000000000001,4.774,14.544,0.914,10.219999999999999,24.0,Good
Pune,2021-07-24,14.028,24.265,7.950666666666667,7.014,4.9126666666666665,14.966000000000001,0.9126666666666667,10.516666666666666,24.0,Good
Pune,2021-07-25,14.424,24.482499999999998,8.175333333333334,7.212,5.051333333333334,15.388,0.9113333333333333,10.813333333333333,24.0,Good
Pune,2021-07-26,14.82,24.7,8.4,7.41,5.19,15.81,0.91,11.11,25.0,Good
Pune,2021-07-27,13.16,21.93,7.46,6.58,4.61,14.03,0.89,9.87,22.0,Good
Pune,2021-07-28,12.25,20.41,6.94,6.12,4.29,13.07,0.89,9.19,20.0,Good
Pune,2021-07-29,14.15,23.58,8.02,7.07,4.95,15.09,0.88,10.62,24.0,Good
Pune,2021-07-30,10.38,17.29,5.88,5.19,3.63,11.07,0.86,7.78,17.0,Good
Pune,2021-07-31,12.0325,19.502499999999998,7.5475,6.050000000000001,4.095,13.595,0.8775,9.43,20.0,Good
Pune,2021-08-01,13.684999999999999,21.715,9.215,6.91,4.5600000000000005,16.12,0.895,11.08,22.0,Good
Pune,2021-08-02,15.337499999999999,23.927500000000002,10.8825,7.7700000000000005,5.025,18.645000000000003,0.9125000000000001,12.73,24.0,Good
Pune,2021-08-03,16.99,26.14,12.55,8.63,5.49,21.17,0.93,14.38,26.0,Good
Pune,2021-08-04,16.69,25.67,12.32,8.47,5.39,20.79,0.95,14.12,26.0,Good
Pune,2021-08-05,18.89,29.07,13.95,9.59,6.1,23.52,0.95,15.98,29.0,Good
Pune,2021-08-06,23.57,36.25,17.4,11.96,7.61,29.37,0.99,19.94,36.0,Good
Pune,2021-08-07,25.19,38.75,18.6,12.79,8.14,31.39,0.97,21.31,39.0,Good
Pune,2021-08-08,25.22,38.8,18.62,12.8,8.15,31.43,0.93,21.34,39.0,Good
Pune,2021-08-09,28.65,44.08,21.16,14.55,9.26,35.71,1.07,24.24,44.0,Good
Pune,2021-08-10,23.87,36.72,17.63,12.12,7.71,29.74,0.95,20.2,37.0,Good
Pune,2021-08-11,20.26,31.18,14.96,10.29,6.55,25.25,0.96,17.15,31.0,Good
Pune,2021-08-12,18.27,28.1,13.49,9.27,5.9,22.76,0.91,15.46,28.0,Good
Pune,2021-08-13,25.62,39.41,18.92,13.0,8.28,31.92,0.94,21.67,39.0,Good
Pune,2021-08-14,17.05,26.23,12.59,8.66,5.51,21.25,0.91,14.43,26.0,Good
Pune,2021-08-15,10.21,15.71,7.54,5.18,3.3,12.72,0.85,8.64,16.0,Good
Pune,2021-08-16,20.9,32.16,15.43,10.61,6.75,26.05,0.96,17.69,32.0,Good
Pune,2021-08-17,16.56,25.48,12.23,8.41,5.35,20.64,0.9,14.01,25.0,Good
Pune,2021-08-18,14.08,21.66,10.4,7.15,4.55,17.55,0.9,11.91,22.0,Good
Pune,2021-08-19,16.58,25.51,12.24,8.42,5.36,20.66,0.89,14.03,26.0,Good
Pune,2021-08-20,15.57,23.95,11.5,7.9,5.03,19.39,0.93,13.17,24.0,Good
Pune,2021-08-21,12.93,19.89,9.55,6.56,4.18,16.11,0.9,10.94,20.0,Good
Pune,2021-08-22,18.12,27.87,13.38,9.2,5.85,22.58,0.95,15.33,28.0,Good
Pune,2021-08-23,22.9,35.23,16.91,11.63,7.4,28.54,0.99,19.38,35.0,Good
Pune,2021-08-24,19.66,30.24,14.52,9.98,6.35,24.5,1.02,16.63,30.0,Good
Pune,2021-08-25,18.49,28.46,13.66,9.39,5.97,23.05,0.98,15.65,28.0,Good
Pune,2021-08-26,15.35,23.61,11.34,7.79,4.96,19.13,0.96,12.99,24.0,Good
Pune,2021-08-27,28.41,43.71,20.98,14.42,9.18,35.4,0.99,24.04,44.0,Good
Pune,2021-08-28,36.18,55.67,26.72,18.37,11.69,45.09,0.98,30.62,56.0,Satisfactory
Pune,2021-08-29,31.42,48.34,23.2,15.95,10.15,39.15,1.0,26.58,48.0,Good
