City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Patna,2017-06-09,92.77259036144578,158.08,6.322168674698795,21.279096385542168,23.690240963855423,49.8,1.195843373493976,5.835903614457831,18.554337349397592,158.0,Moderate
Patna,2017-06-10,92.53614457831326,158.08,6.317469879518072,21.29855421686747,23.636385542168675,49.8,1.1873493975903615,5.85144578313253,18.534939759036146,158.0,Moderate
Patna,2017-06-11,92.29969879518072,158.08,6.312771084337349,21.31801204819277,23.58253012048193,49.8,1.1788554216867468,5.866987951807229,18.5155421686747,158.0,Moderate
Patna,2017-06-12,92.0632530120482,158.08,6.308072289156626,21.33746987951807,23.528674698795182,49.8,1.1703614457831324,5.882530120481928,18.496144578313253,158.0,Moderate
Patna,2017-06-13,91.82680722891567,158.08,6.303373493975903,21.356927710843372,23.474819277108434,49.8,1.161867469879518,5.898072289156627,18.476746987951806,158.0,Moderate
Patna,2017-06-14,91.59036144578313,158.08,6.29867469879518,21.376385542168677,23.42096385542169,49.8,1.1533734939759035,5.913614457831326,18.457349397590363,158.0,Moderate
Patna,2017-06-15,91.3539156626506,158.08,6.293975903614458,21.395843373493978,23.36710843373494,49.8,1.144879518072289,5.929156626506025,18.437951807228917,158.0,Moderate
Patna,2017-06-16,91.11746987951807,158.08,6.289277108433735,21.41530120481928,23.313253012048193,49.8,1.1363855421686746,5.944698795180723,18.41855421686747,158.0,Moderate
Patna,2017-06-17,90.88102409638554,158.08,6.284578313253012,21.43475903614458,23.25939759036145,49.8,1.1278915662650602,5.960240963855422,18.399156626506024,158.0,Moderate
Patna,2017-06-18,90.644578313253,158.08,6.279879518072289,21.45421686746988,23.2055421686747,49.8,1.1193975903614457,5.975783132530121,18.37975903614458,158.0,Moderate
Patna,2017-06-19,90.40813253012048,158.08,6.275180722891566,21.473674698795183,23.151686746987952,49.8,1.1109036144578313,5.991325301204819,18.360361445783134,158.0,Moderate
Patna,2017-06-20,90.17168674698794,158.08,6.2704819277108435,21.493132530120484,23.097831325301208,49.8,1.1024096385542168,6.006867469879518,18.340963855421688,158.0,Moderate
Patna,2017-06-21,89.93524096385542,158.08,6.26578313253012,21.512590361445785,23.04397590361446,49.8,1.0939156626506024,6.022409638554217,18.32156626506024,158.0,Moderate
Patna,2017-06-22,89.6987951807229,158.08,6.261084337349398,21.532048192771086,22.99012048192771,49.8,1.085421686746988,6.037951807228916,18.302168674698795,158.0,Moderate
Patna,2017-06-23,89.46234939759036,158.08,6.256385542168674,21.551506024096387,22.936265060240967,49.8,1.0769277108433735,6.053493975903614,18.28277108433735,158.0,Moderate
Patna,2017-06-24,89.22590361445783,158.08,6.251686746987952,21.570963855421688,22.88240963855422,49.8,1.068433734939759,6.069036144578313,18.263373493975905,158.0,Moderate
Patna,2017-06-25,88.9894578313253,158.08,6.246987951807228,21.59042168674699,22.82855421686747,49.8,1.0599397590361446,6.0845783132530125,18.24397590361446,158.0,Moderate
Patna,2017-06-26,88.75301204819277,158.08,6.242289156626506,21.60987951807229,22.774698795180726,49.8,1.0514457831325301,6.100120481927711,18.224578313253012,158.0,Moderate
Patna,2017-06-27,88.51656626506025,158.08,6.237590361445783,21.62933734939759,22.720843373493977,49.8,1.0429518072289157,6.11566265060241,18.205180722891566,158.0,Moderate
Patna,2017-06-28,88.28012048192771,158.08,6.23289156626506,21.648795180722892,22.66698795180723,49.8,1.0344578313253012,6.131204819277109,18.185783132530123,158.0,Moderate
Patna,2017-06-29,88.04367469879517,158.08,6.228192771084337,21.668253012048194,22.61313253012048,49.8,1.0259638554216868,6.146746987951808,18.166385542168676,158.0,Moderate
Patna,2017-06-30,87.80722891566265,158.08,6.223493975903614,21.687710843373495,22.559277108433736,49.8,1.0174698795180723,6.162289156626506,18.14698795180723,158.0,Moderate
Patna,2017-07-01,87.57078313253012,158.08,6.218795180722891,21.707168674698796,22.50542168674699,49.8,1.0089759036144579,6.177831325301205,18.127590361445783,158.0,Moderate
Patna,2017-07-02,87.33433734939759,158.08,6.2140963855421685,21.726626506024097,22.451566265060244,49.8,1.0004819277108434,6.193373493975904,18.108192771084337,158.0,Moderate
Patna,2017-07-03,87.09789156626506,158.08,6.209397590361446,21.746084337349398,22.397710843373495,49.8,0.991987951807229,6.208915662650602,18.088795180722894,158.0,Moderate
Patna,2017-07-04,86.86144578313252,158.08,6.204698795180723,21.7655421686747,22.343855421686747,49.8,0.9834939759036145,6.224457831325301,18.069397590361447,158.0,Moderate
Patna,2017-07-05,86.625,158.08,6.199999999999999,21.785,22.29,49.8,0.9750000000000001,6.24,18.05,158.0,Moderate
Patna,2017-07-06,86.38855421686748,158.08,6.195301204819277,21.8044578313253,22.236144578313255,49.8,0.9665060240963855,6.255542168674699,18.030602409638554,158.0,Moderate
Patna,2017-07-07,86.15210843373494,158.08,6.190602409638554,21.823915662650602,22.182289156626506,49.8,0.9580120481927711,6.271084337349398,18.011204819277108,158.0,Moderate
Patna,2017-07-08,85.91566265060241,158.08,6.185903614457831,21.843373493975903,22.12843373493976,49.8,0.9495180722891566,6.2866265060240965,17.991807228915665,158.0,Moderate
Patna,2017-07-09,85.67921686746988,158.08,6.1812048192771085,21.862831325301205,22.074578313253014,49.8,0.9410240963855422,6.3021686746987955,17.97240963855422,158.0,Moderate
Patna,2017-07-10,85.44277108433735,158.08,6.176506024096385,21.882289156626506,22.020722891566265,49.8,0.9325301204819277,6.317710843373494,17.95301204819277,158.0,Moderate
Patna,2017-07-11,85.20632530120483,158.08,6.171807228915663,21.901746987951807,21.966867469879517,49.8,0.9240361445783133,6.333253012048193,17.933614457831325,158.0,Moderate
Patna,2017-07-12,84.96987951807229,158.08,6.167108433734939,21.921204819277108,21.913012048192773,49.8,0.9155421686746988,6.348795180722892,17.91421686746988,158.0,Moderate
Patna,2017-07-13,84.73343373493975,158.08,6.162409638554217,21.94066265060241,21.859156626506024,49.8,0.9070481927710844,6.364337349397591,17.894819277108436,158.0,Moderate
Patna,2017-07-14,84.49698795180723,158.08,6.1577108433734935,21.96012048192771,21.80530120481928,49.8,0.89855421686747,6.37987951807229,17.87542168674699,158.0,Moderate
Patna,2017-07-15,84.2605421686747,158.08,6.153012048192771,21.97957831325301,21.75144578313253,49.8,0.8900602409638555,6.395421686746988,17.856024096385543,158.0,Moderate
Patna,2017-07-16,84.02409638554217,158.08,6.148313253012048,21.999036144578312,21.697590361445783,49.8,0.881566265060241,6.410963855421687,17.836626506024096,158.0,Moderate
Patna,2017-07-17,83.78765060240964,158.08,6.143614457831325,22.018493975903613,21.643734939759035,49.8,0.8730722891566266,6.426506024096386,17.817228915662653,158.0,Moderate
Patna,2017-07-18,83.5512048192771,158.08,6.138915662650602,22.037951807228914,21.58987951807229,49.8,0.864578313253012,6.442048192771084,17.797831325301207,158.0,Moderate
Patna,2017-07-19,83.31475903614458,158.08,6.134216867469879,22.057409638554216,21.536024096385542,49.8,0.8560843373493976,6.457590361445783,17.77843373493976,158.0,Moderate
Patna,2017-07-20,83.07831325301206,158.08,6.129518072289156,22.076867469879517,21.482168674698798,49.8,0.8475903614457831,6.473132530120482,17.759036144578314,158.0,Moderate
Patna,2017-07-21,82.84186746987952,158.08,6.1248192771084335,22.096325301204818,21.42831325301205,49.8,0.8390963855421687,6.488674698795181,17.739638554216867,158.0,Moderate
Patna,2017-07-22,82.605421686747,158.08,6.12012048192771,22.11578313253012,21.3744578313253,49.8,0.8306024096385543,6.5042168674698795,17.720240963855424,158.0,Moderate
Patna,2017-07-23,82.36897590361446,158.08,6.115421686746988,22.13524096385542,21.320602409638553,49.8,0.8221084337349398,6.5197590361445785,17.700843373493978,158.0,Moderate
Patna,2017-07-24,82.13253012048193,158.08,6.110722891566265,22.15469879518072,21.26674698795181,49.8,0.8136144578313254,6.535301204819278,17.68144578313253,158.0,Moderate
Patna,2017-07-25,81.8960843373494,158.08,6.106024096385542,22.174156626506026,21.21289156626506,49.8,0.8051204819277109,6.550843373493976,17.662048192771085,158.0,Moderate
Patna,2017-07-26,81.65963855421687,158.08,6.101325301204819,22.193614457831323,21.159036144578316,49.8,0.7966265060240965,6.566385542168675,17.64265060240964,158.0,Moderate
Patna,2017-07-27,81.42319277108433,158.08,6.096626506024096,22.213072289156628,21.105180722891568,49.8,0.788132530120482,6.581927710843374,17.623253012048195,158.0,Moderate
Patna,2017-07-28,81.1867469879518,158.08,6.091927710843374,22.23253012048193,21.05132530120482,49.8,0.7796385542168676,6.597469879518073,17.60385542168675,158.0,Moderate
Patna,2017-07-29,80.95030120481928,158.08,6.08722891566265,22.25198795180723,20.99746987951807,49.8,0.7711445783132531,6.613012048192771,17.584457831325302,158.0,Moderate
Patna,2017-07-30,80.71385542168674,158.08,6.082530120481928,22.27144578313253,20.943614457831327,49.8,0.7626506024096387,6.62855421686747,17.565060240963856,158.0,Moderate
Patna,2017-07-31,80.47740963855422,158.08,6.077831325301204,22.290903614457832,20.88975903614458,49.8,0.7541566265060241,6.644096385542169,17.54566265060241,158.0,Moderate
Patna,2017-08-01,80.24096385542168,158.08,6.073132530120482,22.310361445783133,20.835903614457834,49.8,0.7456626506024097,6.659638554216867,17.526265060240966,158.0,Moderate
Patna,2017-08-02,80.00451807228916,158.08,6.068433734939759,22.329819277108435,20.782048192771086,49.8,0.7371686746987952,6.675180722891566,17.50686746987952,158.0,Moderate
Patna,2017-08-03,79.76807228915663,158.08,6.063734939759036,22.349277108433736,20.728192771084338,49.8,0.7286746987951808,6.690722891566265,17.487469879518073,158.0,Moderate
Patna,2017-08-04,79.5316265060241,158.08,6.059036144578313,22.368734939759037,20.67433734939759,49.8,0.7201807228915663,6.706265060240964,17.468072289156627,158.0,Moderate
Patna,2017-08-05,79.29518072289156,158.08,6.05433734939759,22.388192771084338,20.620481927710845,49.8,0.7116867469879519,6.721807228915663,17.44867469879518,158.0,Moderate
Patna,2017-08-06,79.05873493975903,158.08,6.049638554216867,22.40765060240964,20.566626506024097,49.8,0.7031927710843374,6.7373493975903616,17.429277108433737,158.0,Moderate
Patna,2017-08-07,78.82228915662651,158.08,6.0449397590361444,22.42710843373494,20.512771084337352,49.8,0.694698795180723,6.752891566265061,17.40987951807229,158.0,Moderate
Patna,2017-08-08,78.58584337349397,158.08,6.040240963855421,22.44656626506024,20.458915662650604,49.8,0.6862048192771085,6.768433734939759,17.390481927710844,158.0,Moderate
Patna,2017-08-09,78.34939759036145,158.08,6.035542168674699,22.466024096385542,20.405060240963856,49.8,0.677710843373494,6.783975903614458,17.371084337349398,158.0,Moderate
Patna,2017-08-10,78.11295180722891,158.08,6.030843373493975,22.485481927710843,20.351204819277108,49.8,0.6692168674698795,6.799518072289157,17.35168674698795,158.0,Moderate
Patna,2017-08-11,77.87650602409639,158.08,6.026144578313253,22.504939759036144,20.297349397590363,49.8,0.6607228915662651,6.815060240963856,17.33228915662651,158.0,Moderate
