City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Jodhpur,2021-03-30,155.04,390.01,9.79,10.72,13.17,1.03,6.78,39.43,390.0,Very Poor
Jodhpur,2021-03-31,147.03,306.65,10.41,7.91,12.38,0.78,6.63,59.0,307.0,Very Poor
Jodhpur,2021-04-01,81.93,194.66,17.7,29.06,29.46,0.99,7.7,47.07,195.0,Moderate
Jodhpur,2021-04-02,87.73,229.3,25.68,48.21,46.05,1.06,9.24,36.04,229.0,Poor
Jodhpur,2021-04-03,92.22,222.74,72.73,58.16,89.68,0.89,11.45,34.77,223.0,Poor
Jodhpur,2021-04-04,100.65,272.19,57.57,56.17,75.29,1.22,9.63,38.42,272.0,Poor
Jodhpur,2021-04-05,86.04,234.39,13.7,30.34,26.88,0.84,8.06,33.41,234.0,Poor
Jodhpur,2021-04-06,100.84,249.96,7.01,18.46,15.28,0.57,8.44,37.66,250.0,Poor
Jodhpur,2021-04-07,218.68,512.85,10.0,23.72,20.62,0.76,6.76,35.25,513.0,Severe
Jodhpur,2021-04-08,81.82,233.4,9.23,21.42,18.72,0.71,7.91,54.41,233.0,Poor
Jodhpur,2021-04-09,77.65,129.54,13.29,33.06,27.82,0.71,10.76,41.62,130.0,Moderate
Jodhpur,2021-04-10,90.76,171.16,16.01,37.61,32.44,0.8,10.02,39.94,171.0,Moderate
Jodhpur,2021-04-11,85.6,166.08,24.93,39.48,40.61,0.56,11.79,41.69,166.0,Moderate
Jodhpur,2021-04-12,111.26,269.41,111.35,57.88,120.44,1.66,13.31,31.14,269.0,Poor
Jodhpur,2021-04-13,109.96,262.57,23.79,39.18,39.59,0.9,12.68,42.12,263.0,Poor
Jodhpur,2021-04-14,67.32,147.81,9.54,14.5,15.22,0.7,8.61,36.1,148.0,Moderate
Jodhpur,2021-04-15,65.45,145.26,9.96,14.78,15.77,0.56,8.19,40.75,145.0,Moderate
Jodhpur,2021-04-16,92.24,220.78,9.65,14.15,15.12,0.66,8.36,36.04,221.0,Poor
Jodhpur,2021-04-17,89.24,217.29,8.87,9.96,12.25,0.76,18.16,50.03,217.0,Poor
Jodhpur,2021-04-18,69.06,154.88,22.3,24.18,30.45,0.61,9.84,46.47,155.0,Moderate
Jodhpur,2021-04-19,60.93,139.6,21.45,31.71,33.62,0.72,9.26,40.23,140.0,Moderate
Jodhpur,2021-04-20,141.53,421.01,19.03,18.16,24.67,0.64,9.01,36.37,421.0,Severe
Jodhpur,2021-04-21,56.67,165.4,16.57,14.26,23.72,0.74,7.48,50.48,165.0,Moderate
Jodhpur,2021-04-22,61.46,163.7,14.52,27.49,25.96,0.73,7.65,42.29,164.0,Moderate
Jodhpur,2021-04-23,96.78,257.28,14.66,17.05,20.46,0.68,7.89,40.54,257.0,Poor
Jodhpur,2021-04-24,69.26,150.92,12.58,19.03,19.97,0.74,7.81,43.0,151.0,Moderate
Jodhpur,2021-04-25,73.58,166.31,23.64,32.94,35.92,0.75,12.17,25.8,166.0,Moderate
Jodhpur,2021-04-26,78.29,162.89,68.87,54.44,83.75,0.95,10.35,34.01,163.0,Moderate
Jodhpur,2021-04-27,75.37,155.84,43.76,41.0,56.55,1.05,11.55,40.64,156.0,Moderate
Jodhpur,2021-04-28,71.78,170.81,17.6,12.26,20.28,0.89,8.1,51.11,171.0,Moderate
Jodhpur,2021-04-29,79.77,171.32,10.75,16.24,17.08,0.77,7.88,49.68,171.0,Moderate
Jodhpur,2021-04-30,94.64,209.42,11.1,16.58,17.53,0.9,8.4,50.22,209.0,Poor
Jodhpur,2021-05-01,110.77,231.07,8.92,13.87,14.39,0.8,8.75,39.5,231.0,Poor
Jodhpur,2021-05-02,133.77,345.37,11.22,9.46,13.71,0.69,8.38,31.17,345.0,Very Poor
Jodhpur,2021-05-03,60.32,146.4,11.75,13.59,16.41,0.84,7.18,24.45,146.0,Moderate
Jodhpur,2021-05-04,69.05,141.88,13.02,14.52,17.74,0.67,10.9,26.26,142.0,Moderate
Jodhpur,2021-05-05,70.35,144.9,12.47,15.91,18.57,0.78,11.15,31.75,145.0,Moderate
Jodhpur,2021-05-06,98.92,249.93,19.97,20.74,26.72,0.77,9.96,31.04,250.0,Poor
Jodhpur,2021-05-07,67.49,143.71,14.04,18.62,20.77,0.73,9.49,25.41,144.0,Moderate
Jodhpur,2021-05-08,68.05,152.79,16.81,23.73,25.83,0.69,7.98,43.03,153.0,Moderate
Jodhpur,2021-05-09,87.43,206.75,15.94,23.1,24.82,0.67,7.66,47.01,207.0,Poor
Jodhpur,2021-05-10,50.73,105.92,11.75,13.53,16.39,1.12,6.04,42.86,106.0,Moderate
Jodhpur,2021-05-11,62.76,175.66,12.43,8.95,14.49,0.63,7.3,37.52,176.0,Moderate
Jodhpur,2021-05-12,57.09,163.56,13.25,15.34,18.61,0.58,8.72,37.38,164.0,Moderate
Jodhpur,2021-05-13,43.09,101.71,16.46,23.99,25.77,0.97,13.88,24.8,102.0,Moderate
Jodhpur,2021-05-14,65.04,180.72,14.78,22.89,23.81,0.98,6.65,32.72,181.0,Moderate
Jodhpur,2021-05-15,250.9,340.81,13.45,14.69,18.15,1.04,8.0,48.41,341.0,Very Poor
Jodhpur,2021-05-16,74.11,150.98,13.51,17.33,19.72,0.99,6.73,46.02,151.0,Moderate
Jodhpur,2021-05-17,39.64,81.34,13.38,16.79,19.15,0.89,5.84,36.02,81.0,Satisfactory
Jodhpur,2021-05-18,21.51,60.23,14.56,10.8,17.06,0.64,8.34,30.76,60.0,Satisfactory
Jodhpur,2021-05-19,18.62,56.87,13.24,7.75,14.49,0.53,4.88,28.61,57.0,Satisfactory
Jodhpur,2021-05-20,36.16,78.94,19.28,25.09,28.47,0.8,5.68,35.21,79.0,Satisfactory
Jodhpur,2021-05-21,46.52,121.93,13.52,13.8,18.01,0.55,6.66,28.65,122.0,Moderate
Jodhpur,2021-05-22,54.0,141.86,13.17,13.69,17.66,0.67,6.01,35.61,142.0,Moderate
Jodhpur,2021-05-23,48.17,136.77,13.25,15.89,18.95,0.63,6.42,33.79,137.0,Moderate
Jodhpur,2021-05-24,49.88,139.21,16.53,26.79,27.17,0.71,6.28,35.82,139.0,Moderate
Jodhpur,2021-05-25,69.85,174.2,18.53,27.37,29.47,0.62,6.12,29.56,174.0,Moderate
Jodhpur,2021-05-26,48.3,151.37,13.44,13.04,17.48,0.83,4.42,21.39,151.0,Moderate
Jodhpur,2021-05-27,55.36,119.38,13.36,15.91,18.88,0.92,6.2,21.74,119.0,Moderate
Jodhpur,2021-05-28,55.14,125.68,13.53,16.61,19.53,0.72,6.65,23.76,126.0,Moderate
Jodhpur,2021-05-29,49.26,110.29,12.88,15.09,18.1,0.86,7.4,24.23,110.0,Moderate
Jodhpur,2021-05-30,55.76,160.84,13.4,13.05,17.54,0.71,7.85,24.34,161.0,Moderate
Jodhpur,2021-05-31,52.3,159.22,13.2,14.02,18.1,0.93,7.28,26.67,159.0,Moderate
Jodhpur,2021-06-01,54.9,115.49,12.86,13.09,17.0,0.74,7.22,19.8,115.0,Moderate
Jodhpur,2021-06-02,57.79,119.27,13.19,18.39,20.17,0.76,7.25,24.28,119.0,Moderate
Jodhpur,2021-06-03,43.05,88.9,13.32,17.94,20.06,0.77,13.6,30.93,89.0,Satisfactory
Jodhpur,2021-06-04,95.19,477.75,12.57,17.87,19.44,0.65,6.64,29.0,478.0,Severe
Jodhpur,2021-06-05,53.06,111.47,13.67,15.36,18.89,0.59,8.83,26.88,111.0,Moderate
Jodhpur,2021-06-06,42.48,95.4,12.84,15.48,18.27,0.54,12.22,28.71,95.0,Satisfactory
Jodhpur,2021-06-07,49.11,100.13,12.75,14.56,17.77,0.73,9.63,26.71,100.0,Satisfactory
Jodhpur,2021-06-08,32.26,97.47,14.52,13.05,18.37,0.81,6.9,29.13,97.0,Satisfactory
Jodhpur,2021-06-09,53.76,131.89,13.96,12.26,17.19,0.88,7.54,23.52,132.0,Moderate
Jodhpur,2021-06-10,44.79,117.81,14.58,19.34,21.45,0.73,6.77,25.12,118.0,Moderate
Jodhpur,2021-06-11,49.85,108.15,14.19,15.66,19.5,0.59,7.49,28.42,108.0,Moderate
Jodhpur,2021-06-12,52.69,108.91,13.32,15.61,18.69,0.63,6.54,27.23,109.0,Moderate
Jodhpur,2021-06-13,50.07,122.13,12.59,13.41,17.34,0.56,7.56,31.42,122.0,Moderate
Jodhpur,2021-06-14,46.69,105.24,13.53,13.86,18.04,0.75,7.01,26.1,105.0,Moderate
Jodhpur,2021-06-15,96.92,150.2,13.4,13.36,17.61,0.66,8.12,24.07,150.0,Moderate
Jodhpur,2021-06-16,49.31,131.2,15.74,15.9,20.84,0.77,7.83,28.68,131.0,Moderate
Jodhpur,2021-06-17,52.61,120.7,17.35,20.35,24.48,0.68,7.25,30.74,121.0,Moderate
Jodhpur,2021-06-18,45.61,111.64,12.66,17.1,18.96,0.64,6.65,33.07,112.0,Moderate
Jodhpur,2021-06-19,46.41,88.16,15.06,16.64,20.7,0.73,8.03,35.14,88.0,Satisfactory
Jodhpur,2021-06-20,46.94,107.78,14.23,13.44,18.4,0.65,7.56,37.4,108.0,Moderate
Jodhpur,2021-06-21,107.13,213.02,17.87,13.05,20.48,0.75,6.71,31.44,213.0,Poor
Jodhpur,2021-06-22,84.11,176.83,17.6,15.81,22.37,0.85,6.9,35.53,177.0,Moderate
Jodhpur,2021-06-23,98.54,188.0,15.24,19.63,22.84,0.56,10.19,37.57,188.0,Moderate
Jodhpur,2021-06-24,66.21,129.64,13.98,14.64,19.13,0.72,6.43,26.67,130.0,Moderate
Jodhpur,2021-06-25,50.35,117.54,15.81,28.92,27.16,0.98,6.46,26.25,118.0,Moderate
Jodhpur,2021-06-26,49.91,114.25,14.98,22.55,23.96,1.12,8.14,29.21,114.0,Moderate
Jodhpur,2021-06-27,54.36,113.98,15.1,20.73,22.88,0.37,9.85,27.2,114.0,Moderate
Jodhpur,2021-06-28,48.98,108.21,15.2,20.36,22.96,0.87,8.79,33.79,108.0,Moderate
Jodhpur,2021-06-29,59.2,109.22,13.37,16.64,19.53,0.66,7.54,30.71,109.0,Moderate
Jodhpur,2021-06-30,45.14,107.88,13.22,14.19,18.28,0.58,7.87,26.5,108.0,Moderate
Jodhpur,2021-07-01,80.63,140.97,19.76,14.39,23.01,0.65,12.91,25.22,141.0,Moderate
Jodhpur,2021-07-02,56.84,127.29,18.42,12.49,20.95,0.73,8.33,23.0,127.0,Moderate
Jodhpur,2021-07-03,56.78,111.36,17.43,14.09,21.04,0.73,6.17,21.18,111.0,Moderate
Jodhpur,2021-07-04,57.44,125.58,17.63,12.42,20.26,0.8,7.81,23.08,126.0,Moderate
Jodhpur,2021-07-05,60.85,135.54,19.3,13.54,22.25,0.75,7.29,25.18,136.0,Moderate
Jodhpur,2021-07-06,55.04,120.93,19.44,13.29,22.14,0.85,7.63,21.05,121.0,Moderate
Jodhpur,2021-07-07,59.36,139.36,17.84,15.38,22.23,0.83,6.58,20.7,139.0,Moderate
Jodhpur,2021-07-08,59.38,115.63,17.79,15.89,22.27,0.8,6.96,20.6,116.0,Moderate
Jodhpur,2021-07-09,50.86,107.53,19.32,16.94,24.13,0.9,8.11,21.13,108.0,Moderate
Jodhpur,2021-07-10,57.46,123.15,17.36,14.69,21.24,0.98,9.25,22.96,123.0,Moderate
Jodhpur,2021-07-11,50.05,129.43,18.99,17.69,24.24,0.76,7.89,29.84,129.0,Moderate
Jodhpur,2021-07-12,41.28,126.13,20.89,24.12,29.39,0.98,9.62,31.79,126.0,Moderate
Jodhpur,2021-07-13,64.54,123.92,19.86,22.51,27.83,0.91,8.09,25.99,124.0,Moderate
Jodhpur,2021-07-14,37.25,83.69,35.97,21.58,35.12,1.03,11.97,26.42,84.0,Satisfactory
Jodhpur,2021-07-15,41.26,78.36,28.52,34.06,36.95,0.72,10.39,25.09,78.0,Satisfactory
Jodhpur,2021-07-16,56.82,105.18,21.83,28.3,32.51,0.6,7.28,27.22,105.0,Moderate
Jodhpur,2021-07-17,38.5,82.53,14.99,13.99,19.22,0.81,7.98,29.23,83.0,Satisfactory
Jodhpur,2021-07-18,30.91,68.8,22.34,16.11,24.54,0.55,8.0,28.21,69.0,Satisfactory
Jodhpur,2021-07-19,38.76,91.93,18.95,9.65,19.33,0.56,8.07,31.49,92.0,Satisfactory
Jodhpur,2021-07-20,46.93,96.98,25.53,8.16,23.64,0.89,9.42,33.22,97.0,Satisfactory
Jodhpur,2021-07-21,51.97,125.66,27.23,20.16,31.05,1.03,9.05,34.17,126.0,Moderate
Jodhpur,2021-07-22,85.18,206.45,18.81,8.87,19.12,1.02,8.33,35.76,206.0,Poor
Jodhpur,2021-07-23,52.25,115.53,20.51,8.21,20.07,1.09,8.35,36.28,116.0,Moderate
Jodhpur,2021-07-24,68.1,137.23,18.02,17.48,22.79,0.68,8.85,28.99,137.0,Moderate
Jodhpur,2021-07-25,57.07,116.67,32.28,8.03,27.37,0.92,7.85,43.77,117.0,Moderate
Jodhpur,2021-07-26,54.35,100.1,18.72,8.98,18.94,1.0,7.14,32.98,100.0,Satisfactory
Jodhpur,2021-07-27,43.82,105.62,19.3,15.29,23.33,0.53,7.57,33.64,106.0,Moderate
Jodhpur,2021-07-28,31.76,79.21,23.22,23.81,29.8,0.67,8.45,27.93,79.0,Satisfactory
Jodhpur,2021-07-29,36.21,64.61,22.14,18.2,26.3,0.69,10.69,22.92,65.0,Satisfactory
Jodhpur,2021-07-30,34.55,92.59,14.02,10.23,16.0,0.6,5.62,25.2,93.0,Satisfactory
Jodhpur,2021-07-31,54.31,113.54,16.02,12.7,19.07,0.67,7.45,27.77,114.0,Moderate
Jodhpur,2021-08-01,46.68,97.99,15.84,12.07,18.57,0.62,7.07,24.13,98.0,Satisfactory
Jodhpur,2021-08-02,38.46,94.32,13.94,12.4,17.08,0.67,7.58,23.19,94.0,Satisfactory
Jodhpur,2021-08-03,46.11,106.75,13.64,13.14,17.19,0.65,7.45,23.96,107.0,Moderate
Jodhpur,2021-08-04,46.16,109.45,11.72,13.19,15.66,0.86,5.52,19.04,109.0,Moderate
Jodhpur,2021-08-05,58.09,126.63,11.35,13.05,15.09,0.56,7.21,21.51,127.0,Moderate
Jodhpur,2021-08-06,68.55,151.82,12.72,14.52,17.52,0.68,7.31,24.83,152.0,Moderate
Jodhpur,2021-08-07,65.4,144.16,13.51,15.42,19.65,1.32,10.4,26.47,144.0,Moderate
Jodhpur,2021-08-08,68.22,147.92,13.14,15.19,19.13,0.63,8.53,26.11,148.0,Moderate
Jodhpur,2021-08-09,45.65,119.4,15.06,15.27,20.48,0.88,7.47,25.53,119.0,Moderate
Jodhpur,2021-08-10,54.45,104.42,17.85,14.88,24.22,0.88,9.97,16.58,104.0,Moderate
Jodhpur,2021-08-11,52.17,114.18,18.74,18.42,24.99,0.64,7.72,17.56,114.0,Moderate
Jodhpur,2021-08-12,43.53,132.93,17.1,22.79,25.87,0.42,11.59,20.11,133.0,Moderate
Jodhpur,2021-08-13,59.09,106.98,18.51,24.9,28.27,0.64,7.43,16.03,107.0,Moderate
Jodhpur,2021-08-14,53.67,125.29,17.95,22.37,26.34,0.89,8.27,22.58,125.0,Moderate
Jodhpur,2021-08-15,62.89,107.3,18.03,22.59,26.6,0.53,8.03,14.74,107.0,Moderate
Jodhpur,2021-08-16,47.24,112.99,18.38,25.14,28.22,0.85,7.8,18.45,113.0,Moderate
Jodhpur,2021-08-17,62.82,138.44,16.15,24.53,26.12,0.42,10.29,18.34,138.0,Moderate
Jodhpur,2021-08-18,56.43,112.85,16.71,23.01,25.59,0.74,7.28,15.69,113.0,Moderate
Jodhpur,2021-08-19,58.05,106.86,9.6,21.54,18.18,0.74,6.44,16.15,107.0,Moderate
Jodhpur,2021-08-20,64.93,110.3,12.35,28.2,24.58,0.93,6.81,19.31,110.0,Moderate
Jodhpur,2021-08-21,60.49,110.63,12.79,21.94,21.78,0.54,9.89,20.2,111.0,Moderate
Jodhpur,2021-08-22,46.11,79.55,12.89,44.2,33.61,0.59,9.28,30.77,80.0,Satisfactory
Jodhpur,2021-08-23,89.61,101.94,9.17,32.19,24.31,0.42,11.87,32.8,102.0,Moderate
Jodhpur,2021-08-24,52.75,109.23,9.27,26.97,21.73,0.39,9.65,28.54,109.0,Moderate
Jodhpur,2021-08-25,47.87,87.87,10.66,25.92,22.2,0.45,11.61,19.51,88.0,Satisfactory
Jodhpur,2021-08-26,61.12,126.61,14.53,28.69,27.19,0.61,6.87,19.64,127.0,Moderate
Jodhpur,2021-08-27,76.98,162.64,17.93,23.13,26.96,0.63,7.57,21.77,163.0,Moderate
Jodhpur,2021-08-28,73.33,156.15,17.65,24.09,27.23,0.53,7.96,23.01,156.0,Moderate
Jodhpur,2021-08-29,66.06,155.31,18.98,29.36,31.1,0.44,9.02,20.44,155.0,Moderate
Jodhpur,2021-08-30,60.38,118.04,17.39,29.21,29.69,0.58,9.12,19.28,118.0,Moderate
