City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-03-17,55.55,104.33,12.18,20.96,25.28,39.8,10.45,7.19,23.11,217.0,Poor
Delhi,2015-03-18,50.59,95.56,9.32,16.6,21.74,39.16,7.83,3.6,27.5,191.0,Moderate
Delhi,2015-03-19,69.51,136.67,14.05,23.77,30.29,36.77,7.89,4.97,27.07,240.0,Poor
Delhi,2015-03-20,96.62,168.0,19.15,29.04,37.12,35.07,9.59,6.66,29.01,229.0,Poor
Delhi,2015-03-21,96.28,172.91,20.18,29.21,37.78,32.01,8.82,7.31,25.97,248.0,Poor
Delhi,2015-03-22,72.2,122.12,9.39,20.27,23.15,32.52,8.5,4.4,25.48,204.0,Poor
Delhi,2015-03-23,78.47,131.42,12.57,23.04,28.5,32.13,8.6,4.07,27.1,271.0,Poor
Delhi,2015-03-24,91.87,179.36,21.3,30.01,40.31,31.79,10.1,7.35,34.78,290.0,Poor
Delhi,2015-03-25,107.26,201.08,21.52,33.82,42.98,27.92,11.69,11.82,45.78,340.0,Very Poor
Delhi,2015-03-26,109.78,217.9,24.1,33.02,44.26,28.0,12.67,9.3,40.0,358.0,Very Poor
Delhi,2015-03-27,62.27,117.81,12.01,24.76,27.71,27.34,9.29,10.91,31.08,287.0,Poor
Delhi,2015-03-28,102.22,212.96,22.14,29.41,40.44,32.82,10.47,17.16,40.23,323.0,Very Poor
Delhi,2015-03-29,104.36,202.01,23.55,33.86,43.2,37.35,14.42,16.92,32.84,360.0,Very Poor
Delhi,2015-03-30,44.19,57.0,7.11,17.6,19.91,28.77,9.58,7.75,26.81,268.0,Poor
Delhi,2015-03-31,55.66,78.64,10.22,20.13,26.74,30.62,9.56,9.34,34.15,283.0,Poor
Delhi,2015-04-01,112.86,167.6,24.6,32.71,45.12,36.05,10.15,19.48,38.45,309.0,Very Poor
Delhi,2015-04-02,78.51,112.78,9.82,20.54,27.51,31.04,6.72,14.37,35.54,249.0,Poor
Delhi,2015-04-03,66.52,76.05,11.21,18.47,27.79,35.48,8.24,10.62,24.85,245.0,Poor
Delhi,2015-04-04,62.56,86.11,10.66,24.96,30.36,28.46,5.52,12.94,27.98,229.0,Poor
Delhi,2015-04-05,78.61,145.1,13.0,27.75,39.45,32.3,7.97,16.72,40.79,234.0,Poor
Delhi,2015-04-06,119.7,195.47,34.3,32.83,59.96,44.66,11.01,16.63,30.32,343.0,Very Poor
Delhi,2015-04-07,66.09,95.81,7.57,24.47,30.04,29.78,7.29,8.34,43.23,262.0,Poor
Delhi,2015-04-08,95.34,120.2,11.64,34.72,37.7,24.84,9.28,17.99,61.68,308.0,Very Poor
Delhi,2015-04-09,63.57,148.17,11.33,35.15,41.13,30.04,6.57,10.48,35.18,293.0,Poor
Delhi,2015-04-10,96.56,203.67,17.46,52.77,62.06,30.32,4.63,15.8,59.88,290.0,Poor
Delhi,2015-04-11,131.39,234.65,22.86,59.52,72.68,34.01,5.84,21.5,73.72,375.0,Very Poor
Delhi,2015-04-12,75.35,91.73,9.63,45.3,40.75,28.79,7.73,13.08,49.21,293.0,Poor
Delhi,2015-04-13,86.49,116.62,14.18,50.3,56.07,38.86,3.67,14.99,62.52,247.0,Poor
Delhi,2015-04-14,77.07,132.68,13.41,42.65,50.06,36.68,6.85,14.04,55.44,232.0,Poor
Delhi,2015-04-15,98.79,161.43,18.39,47.41,45.1,34.8,11.65,13.75,31.14,316.0,Very Poor
Delhi,2015-04-16,81.81,164.56,18.2,44.06,58.92,37.84,5.94,21.44,59.29,295.0,Poor
Delhi,2015-04-17,65.78,180.67,18.75,40.09,55.98,30.04,7.38,14.34,54.47,246.0,Poor
Delhi,2015-04-18,119.82,268.65,26.27,51.11,66.92,28.99,8.21,17.21,65.72,378.0,Very Poor
Delhi,2015-04-19,125.53,308.82,32.69,64.73,87.58,34.39,8.84,18.02,65.08,406.0,Severe
Delhi,2015-04-20,121.51,336.63,18.14,60.41,68.41,33.63,6.75,20.98,87.04,392.0,Very Poor
Delhi,2015-04-21,114.5,327.81,23.52,50.7,63.45,30.3,6.84,19.38,74.49,391.0,Very Poor
Delhi,2015-04-22,101.83,279.41,26.26,55.27,72.67,24.36,7.36,19.29,69.41,368.0,Very Poor
Delhi,2015-04-23,118.57,273.68,33.93,76.46,96.19,29.32,6.58,21.81,76.14,365.0,Very Poor
Delhi,2015-04-24,143.22,313.53,42.58,88.61,108.55,36.5,6.42,26.89,89.42,383.0,Very Poor
Delhi,2015-04-25,106.76,318.88,22.5,58.87,71.34,37.0,6.75,17.56,93.54,367.0,Very Poor
Delhi,2015-04-26,65.36,160.3,13.17,31.23,38.68,32.83,8.44,12.67,77.43,334.0,Very Poor
Delhi,2015-04-27,67.08,174.5,13.18,35.54,44.09,32.27,4.76,11.92,70.74,258.0,Poor
Delhi,2015-04-28,81.37,141.25,11.98,34.88,43.91,29.46,4.67,13.97,70.42,234.0,Poor
Delhi,2015-04-29,63.76,131.56,12.09,42.98,51.34,29.93,7.16,13.98,61.86,257.0,Poor
Delhi,2015-04-30,60.56,171.42,12.0,43.9,48.72,29.08,7.33,12.85,60.18,259.0,Poor
Delhi,2015-05-01,76.1,192.81,13.14,42.99,52.01,26.55,7.63,13.1,53.16,279.0,Poor
Delhi,2015-05-02,72.66,206.1,25.56,62.09,76.22,26.99,9.46,16.16,43.06,312.0,Very Poor
Delhi,2015-05-03,121.94,334.02,52.12,83.3,100.84,35.46,11.95,19.43,41.71,372.0,Very Poor
Delhi,2015-05-04,108.98,326.71,52.0,85.5,112.64,31.33,8.08,17.53,37.7,387.0,Very Poor
Delhi,2015-05-05,145.99,366.85,75.13,107.85,150.76,35.82,6.65,26.0,50.27,408.0,Severe
Delhi,2015-05-06,171.33,346.98,53.42,87.88,122.67,39.27,7.1,25.26,92.66,398.0,Very Poor
Delhi,2015-05-07,117.76,343.12,19.74,63.18,73.07,35.52,9.64,24.63,75.6,403.0,Severe
Delhi,2015-05-08,90.66,305.38,25.55,56.54,73.9,30.52,6.65,20.79,74.84,361.0,Very Poor
Delhi,2015-05-09,106.4,285.38,43.33,63.57,96.25,34.25,9.35,18.15,76.38,378.0,Very Poor
Delhi,2015-05-10,101.21,283.47,20.83,57.51,65.08,31.32,10.6,16.92,67.97,381.0,Very Poor
Delhi,2015-05-11,97.57,336.82,11.91,42.7,48.43,36.11,8.79,15.11,87.93,388.0,Very Poor
Delhi,2015-05-12,96.34,293.26,11.54,43.04,48.09,52.21,6.27,10.84,83.43,346.0,Very Poor
Delhi,2015-05-13,83.42,174.52,10.5,48.61,45.79,56.95,8.14,9.08,55.62,328.0,Very Poor
Delhi,2015-05-14,78.06,196.08,16.38,42.22,53.26,47.74,7.24,10.42,57.1,291.0,Poor
Delhi,2015-05-15,97.87,240.34,27.46,63.55,81.14,44.08,10.81,15.02,77.87,396.0,Very Poor
Delhi,2015-05-16,77.52,186.28,24.05,75.5,91.36,41.94,6.17,15.03,73.24,297.0,Poor
